N,P,K,temperature,humidity,ph,rainfall,label
56,44,68,24.785158079567907,65.83461860615085,6.52897166439184,97.41787368211261,tomato
60,46,73,24.791954716607265,51.54604935966203,6.322908314396276,119.72408885075252,tomato
54,54,61,23.484563760705797,67.69601182834845,6.058838516118131,119.14347413484997,tomato
68,59,82,25.553532317845477,52.68636325815021,6.18772822461228,81.29860221944786,tomato
73,45,65,22.557025383202312,57.735387599343134,6.993264979572564,92.47208071472804,tomato
62,48,74,20.42752601017168,57.99641048594005,6.858350558624467,108.58877278938755,tomato
56,58,89,26.239346613200322,59.50096203067075,6.084968237920158,110.97963902298265,tomato
70,47,78,24.63097321468731,61.913000205302865,6.0473967053568005,102.13399972929004,tomato
77,50,67,24.660772123009878,64.03949732391088,6.280548360293087,83.7027959008409,tomato
61,59,73,21.942047558447925,66.05896093479268,6.4730246130144575,92.69004879161965,tomato
53,40,89,29.511102681791098,66.34319513450353,6.813498096696062,103.86584927043077,tomato
68,40,54,34.439535346903234,42.82237023531452,6.396944349886816,83.4694790713381,chilli
65,59,52,26.76221369390054,65.79341168441945,6.0610894895565135,70.64617800050488,chilli
65,59,57,28.465560519753286,51.28465650281612,6.125769598737326,79.24224103942247,chilli
64,51,57,34.811501186924524,55.26018888739977,6.271976478844924,117.96119382617573,chilli
63,46,58,31.48495293105112,64.0588402030711,6.641271256955992,114.2051740949987,chilli
58,50,61,33.11706580036643,49.43503904073916,6.694050138359817,82.61577360050649,chilli
53,43,52,28.35593792509949,63.84686559821225,6.425797121206333,79.75872237291797,chilli
59,46,57,34.61740035033033,45.74537441330858,6.258719584405527,65.73956568369897,chilli
60,50,67,30.751184206449302,59.72364378291708,6.6558283956433595,93.82251856198614,chilli
45,50,55,32.90357479744116,67.62179585570892,6.187373604761425,68.65236241636859,chilli
46,49,42,32.74581212097919,41.608277358190065,6.801961949733852,83.195378270365,chilli
42,45,45,25.586287029727703,46.868112987995886,6.1713789254868985,92.77069746995332,chilli
53,55,42,32.92005724996687,48.63978690226554,6.64099772510774,109.32332874946786,chilli
58,40,62,25.478514806190237,68.87175062180093,6.424097170851575,119.99287177251816,chilli
54,50,46,27.0884660778219,53.830608952159416,6.800416249552325,89.24269185834457,chilli
40,41,62,29.70193304802521,54.20560920687452,6.6536757518828695,68.11031493452543,chilli
64,47,48,23.216216454986295,62.5847904818626,6.530955517737363,86.79806854997882,chilli
42,55,47,24.810566727783275,65.01999973624672,6.805407252486729,84.51204026358124,chilli
46,43,55,30.189251635651146,52.29824411317161,6.712796687457139,101.5782341227052,chilli
63,57,60,23.461134784755743,45.782792990948565,6.795919285951205,96.01030853650539,chilli
62,45,62,21.26235684701474,51.045766937774104,6.799715903047956,116.76102148927833,chilli
42,44,59,23.6620254600757,48.32130915227057,6.749550105693706,87.4741794981882,chilli
52,50,65,23.300957792828303,68.369165511862,6.7217030267476545,64.69091882988347,chilli
42,58,52,33.566255199610836,64.36133579289356,6.287958051550323,90.3699772547695,chilli
55,46,53,22.63780461296724,63.757506898361186,6.334016663822679,77.38645165995214,chilli
65,45,62,23.164671502949602,61.62282331296985,6.277016492504041,111.8327099572668,chilli
56,41,58,32.556564983371636,67.63269668608875,6.784785970989226,88.12019484935033,chilli
54,48,52,27.089244208656623,54.21439834128826,6.780285095503403,76.58829420860182,chilli
53,53,68,20.846999163277196,61.352166036683286,6.372737926823167,106.15685142462596,chilli
43,55,67,26.167692856305095,61.246397825465536,6.270035167932355,77.63772010232691,chilli
47,59,54,31.5906545522273,62.685134146537465,6.764807064767496,85.56169337155374,chilli
53,55,53,23.432095941672785,53.00444074964493,6.194725142279413,104.50555847170804,chilli
40,49,46,21.998212841918935,51.96723311754538,6.293127056067868,84.29280226575798,chilli
65,47,47,28.59628371656551,49.09706681507045,6.515763822508525,78.4860890105584,chilli
66,48,65,29.737600987825026,69.38818225510636,6.02435622008188,98.29449708579804,chilli
56,50,68,20.30701959817983,62.61597200366953,6.788271563504111,64.86908023000737,chilli
65,52,56,30.59687017911561,60.21680367093644,6.323268540940431,60.834557728175014,chilli
58,58,67,31.44659978671656,41.444730064114104,6.85403170221804,84.29915056625134,chilli
42,48,67,29.145051594958257,54.32274499191829,6.752034560051601,73.58312860735651,chilli
43,56,67,27.046657808343564,52.375806312669354,6.159386666148377,105.25848548681707,chilli
67,46,44,27.692014624276652,59.51610500717709,6.096708109819824,111.89627324564759,chilli
62,51,42,22.57995024317265,68.38853768528296,6.747154205966109,65.30302580487783,chilli
69,55,69,30.014592800913384,47.38661033496443,6.064422163083653,74.83803658290935,chilli
47,58,60,23.948043908207698,55.486420823632656,6.301082356856077,73.84785329196383,chilli
68,53,66,25.921291650168047,51.14327367119828,6.176302959242876,107.59331290240658,chilli
54,45,66,26.46314378701332,63.25709918326156,6.385199842259501,105.58789846194104,chilli
64,54,47,24.523428308504503,64.11940157235537,6.6549248557530385,68.33008010444934,chilli
40,48,42,27.40171723729501,68.22853404605641,6.987204688101917,107.74976852430781,chilli
54,50,64,31.60282218630573,50.39720938651335,6.738241523927824,97.264864216804,chilli
44,51,40,30.858205355358045,42.27741080480244,6.526538896730527,69.19875686228,chilli
66,45,45,31.874449426545414,43.41961072341757,6.547059799523111,88.32129738000361,chilli
68,57,47,22.460564843855398,59.70172768015675,6.7428836502896985,69.11724584181515,chilli
64,42,41,31.959745738701947,42.00314968775418,6.659528265994946,103.66513427794143,chilli
47,49,58,32.23880236699716,40.106105807254195,6.3016857573051235,61.424035534752726,chilli
54,46,47,31.294525211989907,61.9335046912707,6.534022293171825,88.26100596632025,chilli
42,45,44,20.24068158440773,66.95272624272792,6.411483742366061,104.22013683136737,chilli
45,45,63,21.521852030473685,61.22124974550121,6.918437363826259,84.76139555789314,chilli
67,43,42,28.185752829233262,43.90130197627663,6.041695693719787,106.77158152311017,chilli
65,57,65,30.931323062828078,58.61797629897811,6.599480046285848,82.02548596558752,chilli
47,52,61,24.96877881366978,63.691191296085464,6.06663674411121,78.78067423173981,chilli
69,57,48,28.31885918833592,68.66601743480655,6.068894473002311,99.75258254547958,chilli
69,47,46,25.073840242957083,65.87540588326402,6.585444774995015,93.17736176930326,chilli
40,44,67,21.91564889460475,59.10618621093194,6.124365226777942,114.15125861979374,chilli
58,56,63,23.31099512866373,69.25990113917634,6.751571053701108,107.133470963261,chilli
55,52,41,24.02945625786942,67.96597439120322,6.5698248747241195,118.39646578225663,chilli
60,44,45,30.579122520189905,68.03243855547443,6.747432201402003,89.5514753013824,chilli
63,52,46,32.51404040678749,50.78392850740251,6.794368561470927,118.01325924473312,chilli
53,54,53,22.089512883165522,47.57840881933693,6.446710097909911,111.5632904531399,chilli
41,52,64,24.68645718304864,59.162086775128756,6.647705249786815,60.969040905365894,chilli
43,59,51,26.062291355873093,49.382749400837504,6.337498196719556,103.70422041820504,chilli
56,45,58,23.737965732977507,41.45327100215469,6.6804998868166185,84.13269233533707,chilli
62,56,59,21.28121463455152,46.12833479555783,6.579084566702187,88.83302319121387,chilli
62,58,44,22.053669745917716,66.96216537042733,6.236352815868622,117.52691675580951,chilli
55,43,41,32.843971637958376,63.055616902474966,6.181132930131111,63.20181833855408,chilli
60,52,52,30.49524005157049,41.661871708461824,6.52672516634523,64.39075258370595,chilli
51,52,56,28.514464015324894,60.63767014035379,6.330220632494517,104.31330028129179,chilli
45,51,57,20.702903152814415,63.41770826818404,6.17377389143463,62.95889079459086,chilli
55,44,69,29.500644085945712,45.61922592721817,6.108594402750773,77.79355109451268,chilli
55,59,59,25.579898800397014,48.144772961269545,6.211221513343289,93.524289462843,chilli
58,52,52,33.43855801231319,52.62671710933211,6.015175779061375,88.92518200075396,chilli
50,48,55,21.19649397194535,60.02356632432961,6.880575254876994,75.66255193485445,chilli
53,50,43,28.67517990033683,69.84996722960173,6.451375878663229,85.29430510931367,chilli
61,46,53,31.197241712726893,64.49790741545117,6.944843145763137,70.28544999013931,chilli
67,42,66,22.01339886581028,52.90289891684064,6.415140420960954,85.11067451504036,chilli
60,55,41,22.860796560653434,52.83700040296184,6.4276914162887335,95.63495021809779,chilli
45,53,51,34.83997611075852,47.73154487355872,6.118840510830546,105.5893793358024,chilli
51,53,41,27.80094774011257,49.570174985700575,6.503399909268663,67.15937588907117,chilli
45,53,63,30.414622289816183,50.814187589830794,6.400224882577553,105.82770099831231,chilli
64,59,55,20.415451649986547,53.5938944957756,6.2934786058434495,76.47283966776637,chilli
56,46,57,33.012312212035006,59.21989984046186,6.2604831342634055,69.28560924568065,chilli
46,58,63,30.212538635796204,55.17703188280633,6.6471913506702816,91.43225651254141,chilli
53,46,40,20.064898830968126,69.38056505187112,6.881254480690837,85.84041027128458,chilli
53,48,52,22.25464847717687,54.76999392602705,6.517784700831729,87.78830265852488,chilli
48,50,48,29.920491575255994,51.669952337618156,6.6193304932847745,100.67352263066691,chilli
46,42,59,21.39820487251668,43.30933803621528,6.093134376664194,102.27745737326073,chilli
57,56,64,32.34101033389484,55.32766178032502,6.831077871562341,81.01955713508781,chilli
46,46,41,24.79305566057075,54.63883489266762,6.365971904818495,108.20137782796729,chilli
40,46,41,33.97800410122046,48.75901975470192,6.981774289442133,85.37409104178859,chilli
44,48,44,33.563727898479094,49.25919690057219,6.578020773331323,83.1712720039622,chilli
41,53,67,28.117183843618392,69.65710900645306,6.551864459131256,81.35713972333107,chilli
27,28,26,23.527608616595074,37.345494297121235,7.08371901463987,52.83709313847291,snake_plant
18,14,15,31.530990814559445,41.91451196511183,7.411505063345302,37.008334695212014,snake_plant
14,10,26,15.813076661175351,44.130849936938354,7.4082542885018885,23.49809336908332,snake_plant
12,10,25,30.871830716593998,43.108493256346264,6.948808965686975,59.605255195661,snake_plant
13,16,21,29.124531064746378,46.069503819899474,7.231292055975918,27.71539778535861,snake_plant
25,28,12,28.661097438444198,36.236367200329205,7.386848476759473,36.672341887602734,snake_plant
26,20,12,16.427363316005728,44.72155803407826,6.177734013831409,42.11428434312663,snake_plant
17,13,11,27.958740623170108,45.85598168039618,7.2078278200166315,54.17389647172772,snake_plant
28,19,16,29.5540015674721,58.207927605786566,6.940663279936799,26.05398286657111,snake_plant
27,22,16,32.840808893207395,43.33487048664574,5.62632792999047,38.0043830430651,snake_plant
24,27,27,20.737859628760898,52.85412812761405,5.505206869352565,22.949732129403728,snake_plant
19,13,25,17.561202228289208,56.52705507056227,7.485660376803936,40.77433228686278,snake_plant
21,14,11,21.276410409029758,39.24350060892387,6.990779391203109,49.44154766781935,snake_plant
17,13,18,31.08380046609612,40.9888647562322,7.124570002265136,51.32895764021041,snake_plant
12,16,28,30.741123280527496,45.21307612849014,6.101794226855231,43.2825943117558,snake_plant
12,27,14,22.841238990029,30.238683335754793,6.112258116824053,50.78388830384078,snake_plant
26,10,29,31.68295265550971,51.35576145114415,6.805927861374217,54.128625813490416,snake_plant
24,29,28,20.433123664969475,40.82313290415951,6.67455766027236,55.48859358569135,snake_plant
24,20,10,29.430841316317,48.63634975519539,6.16691178821543,29.294507454934152,snake_plant
20,23,22,22.985616213676764,52.48838803683512,6.267801338471482,25.956121882245128,snake_plant
11,21,16,27.308278588430827,54.240408389401495,6.396942005876012,46.69887822532132,snake_plant
29,20,21,19.83369993016948,51.81973392402496,6.887453906337852,25.866832101706343,snake_plant
23,11,29,20.223502330844646,41.19467757294705,6.564122929250699,34.75455788279389,snake_plant
11,26,13,31.64279934843184,31.72052602217277,6.772972788435398,30.759491570952804,snake_plant
10,27,14,16.33210443108868,44.47310268372571,6.282568514232435,20.985527038741264,snake_plant
12,23,17,21.254987727035104,31.218689978441564,5.994386399925451,20.967708414632888,snake_plant
15,29,12,18.482260419003016,35.58365298866853,6.7262118557758726,35.83261996774873,snake_plant
28,23,19,29.93109338327002,51.66237017820945,7.021026762336035,50.70814186814968,snake_plant
29,28,13,24.39665918744754,54.4580184208687,7.348483521666197,32.06375080660857,snake_plant
14,11,12,17.490886542259044,35.19785231725856,6.9708508409659276,45.610636411927835,snake_plant
13,12,29,22.726272457994455,57.97192645489443,7.265013411425537,30.737668555693062,snake_plant
16,26,11,19.02621351262471,31.05056830009238,5.886328521958449,40.08087503830296,snake_plant
16,20,22,28.116856315716465,37.6740391075947,5.902895539510947,20.71633609088259,snake_plant
28,17,21,15.743858954916751,40.69890381788916,5.6284235518218395,34.6113315411841,snake_plant
16,14,17,15.402544293398165,58.76056571542264,6.910969491157324,46.3620218726533,snake_plant
12,29,29,31.859745153780686,36.11141513708375,7.013512786109373,26.972257438631104,snake_plant
27,12,14,27.71457499597982,45.80179415028311,6.402926635127417,42.062542471080306,snake_plant
12,25,17,26.363291360597007,34.20211824030945,5.556845421592535,52.6643284828167,snake_plant
19,18,27,25.630676201976854,56.80357429676886,5.638346930228337,41.25770725585183,snake_plant
14,29,22,26.878963292547407,45.90097128415613,6.653716865298558,39.200249451370624,snake_plant
14,23,24,34.843319578830545,47.63884266954782,6.62508757688444,53.15100273988618,snake_plant
29,14,15,26.956072081399533,59.73522661553412,7.268096436500363,29.80514403646737,snake_plant
25,18,10,23.873986465109652,42.88868815208228,5.889527761410541,39.50551999127805,snake_plant
12,27,12,21.82220176057566,53.672924458840825,5.84725361597023,31.299365109635392,snake_plant
13,21,13,27.350453049641665,31.45612515282078,7.437174333607507,30.916706056110783,snake_plant
11,10,28,19.818044971309362,41.82265686170513,6.624698239226089,48.27026059874808,snake_plant
20,26,23,23.72765625616828,48.25078083963396,5.690019789244097,51.42154095857743,snake_plant
28,25,29,15.203422273700141,40.98093282304212,5.647016396866313,20.74396131123716,snake_plant
18,14,11,23.48143282460361,42.56528086181909,6.815560309941617,41.46871682824481,snake_plant
15,10,12,32.380984001990406,56.96840974837007,5.848256466217613,37.277111047915426,snake_plant
10,18,17,33.386403313479626,33.96175575771755,6.476432555646859,47.33036713012479,snake_plant
27,27,11,25.795947863330998,49.86104451491842,7.473897102555693,21.482386510227048,snake_plant
23,23,27,22.5232635757629,33.88017707410641,6.277855498100317,29.81901618196453,snake_plant
12,22,26,16.077849534662047,32.705191726141294,6.8736712833232625,49.22210615687324,snake_plant
11,25,15,25.388981514643156,38.06286754769721,7.319137378585158,30.772510034783185,snake_plant
14,20,20,17.111941614018058,38.5155472711462,6.125103270820386,30.26092737842405,snake_plant
29,17,17,33.08204905699077,48.88629513346446,7.312375395240653,27.562424665138746,snake_plant
28,29,12,30.721781909978727,54.12226274682742,6.960183180125896,47.144008494917564,snake_plant
23,29,26,26.4349515271247,58.88929865707338,6.983028907344597,23.068037557328974,snake_plant
16,16,16,15.263686297105469,51.22953455311547,6.031510527936625,26.977671120956668,snake_plant
27,29,26,27.429655000753073,47.91748190226252,7.105992915901976,50.97921481337272,snake_plant
18,20,28,26.405764538050413,31.547038850317964,6.161235572459768,59.278584272410924,snake_plant
11,25,10,17.005174718015553,59.46910613872326,7.431826848240134,25.92498147942898,snake_plant
28,11,25,33.48277499041869,36.03198230953957,6.18284812310612,21.609694228885306,snake_plant
11,24,21,17.372725433975024,51.91361486215854,6.36823438214807,49.81392445309504,snake_plant
22,17,22,15.965754632536513,56.364120927282634,7.268733064088049,52.14942314984669,snake_plant
27,23,24,31.78756276050359,55.07462265213633,7.26021571568233,42.65530347118712,snake_plant
20,16,28,19.383466473766926,48.173346805995195,7.262328471376717,38.67694725611065,snake_plant
20,20,25,29.97108634834739,37.505009524323924,5.716632060599485,29.017460548769883,snake_plant
29,25,19,24.90495265782984,41.769897275927086,6.810726424329259,25.672512413147142,snake_plant
27,21,10,20.162372434336852,33.70212054993366,6.266761436183833,44.61893497437494,snake_plant
24,24,10,27.303742298351143,57.02554410024949,7.101919960687429,45.151380918964676,snake_plant
28,14,15,24.80065198629811,31.77013534533781,7.037187586738459,34.1275817447135,snake_plant
25,20,28,21.609227640788088,33.03673364788424,6.24947053084212,34.48217838361283,snake_plant
25,28,24,33.170321265416966,36.98606345673952,7.375025974079212,29.680471140252834,snake_plant
24,19,18,22.749001747376255,46.7252383010492,6.287075438937626,24.810178186939716,snake_plant
18,17,23,18.333626542268494,58.78124603032689,5.538290935495716,29.5094706617021,snake_plant
24,19,18,24.467332358631282,48.73961236306269,5.740273973566005,41.3965025555052,snake_plant
13,23,23,24.724200365608656,48.65223119917536,7.348347979877953,51.79163775032572,snake_plant
11,10,12,27.840096424842084,46.34480297939764,7.27227458275117,45.261980381583044,snake_plant
27,23,22,21.77930438692502,56.77025719789045,7.407960570508581,29.983751569293542,snake_plant
26,15,13,21.81837909576302,33.00938408960534,5.9600065529064965,40.686365043717096,snake_plant
26,25,17,15.975277356076766,53.740080441540044,5.777899748290167,28.362829272652025,snake_plant
26,22,27,22.84607463781715,38.544784150759284,6.015918012530629,54.86725976111365,snake_plant
23,10,14,24.748491225587205,58.78718745562611,7.082273681625872,35.09293295261264,snake_plant
23,26,23,19.982062277899907,50.5940654140457,6.132541274011622,21.29447281417542,snake_plant
25,20,20,27.176663102148,46.517996550305426,7.068206231631401,53.87033941749926,snake_plant
13,21,10,30.02154369236231,45.92353252073287,5.974247090427308,24.39672929424914,snake_plant
29,26,11,22.088105908720955,45.253029806857796,6.908175396250959,57.39437712114929,snake_plant
20,19,21,16.227209515960535,46.551219192275425,6.306420050895096,49.699942120082326,snake_plant
16,16,24,33.47476894502231,51.46649158280186,5.66448585521122,20.399750588124522,snake_plant
17,22,13,15.378642929036426,33.35159752314107,6.948340747983271,36.85703123674628,snake_plant
15,22,29,29.826870417102228,40.879900113880026,5.707188196994547,34.47863648786278,snake_plant
27,14,18,16.13387265898829,40.64120105203326,5.570956192477514,47.00462142393535,snake_plant
27,20,12,28.43987212494418,33.88429273428443,6.155941509383816,20.817624047462317,snake_plant
16,10,26,30.043078315920486,59.14933508325195,7.447374309003285,32.82074417379024,snake_plant
12,20,17,24.963211376576783,52.87737640048164,7.271833008944517,45.091194937356136,snake_plant
22,23,23,23.688755506895703,49.67052195897314,6.65520760352593,53.17877070463712,snake_plant
15,16,15,34.71776366379734,41.08719018180202,6.2787626747077425,23.984383696803743,snake_plant
13,20,11,24.35206228120048,38.436125632042064,6.642151746863365,21.52485396688929,snake_plant
